gene,cluster,avg_log2FC,p_val_adj
Trp53i11,10,2.0682595,2.5872505057696937e-38
Acyp2,10,1.8810881,2.697777855979021e-38
Sema4c,10,1.7218626,2.936067723681181e-38
Arhgef10l,10,1.7666918,3.1998132930709113e-38
Erf,10,1.1293569,4.472012955712208e-38
Daam2,10,1.2350854,5.205515930273741e-38
Mid1ip1,10,1.9891028,9.029308479646614e-38
Tnfaip8l1,10,2.3295298,1.201631952794648e-37
Anks1b,10,2.0236502,1.314329195931073e-37
Pcgf5,10,2.9619796,1.6773248561674106e-37
Fst,10,2.2575572,4.286939778490338e-37
G0s2,10,1.9886622,5.03786656387242e-37
Rit1,10,1.3919575,5.532780748999095e-37
Prnp,10,1.9050487,6.635074213636563e-37
Klhl5,10,1.5253575,1.2570775209273984e-36
Sipa1l2,10,1.7088898,2.079370885068018e-36
Prmt2,10,1.2476435,2.1272657284420284e-36
Extl3,10,1.1777197,3.1772268983453756e-36
Garre1,10,1.073161,3.4823195157093095e-36
Reln,10,4.3050723,5.899569400394743e-36
Ddr1,10,1.57287,9.617186227845953e-36
Tmem63b,10,1.415171,1.699035048068518e-35
Lrrc8c,10,1.720632,1.9651630200005203e-35
Gm2164,10,5.7690287,2.6214589465746144e-35
Dlgap1,10,1.3365424,2.818725688238094e-35
Slc24a3,10,1.5312048,3.168900911170846e-35
Cavin3,10,1.3235008,3.456592165053663e-35
Gm46183,10,1.4871476,3.547593155218154e-35
Gm16104,10,3.773583,6.432507087073504e-35
Epb41l4b,10,2.7709105,8.256264136542307e-35
Fam178b,10,4.4988823,8.613295688728585e-35
Fam174a,10,1.0042264,1.1065105561567748e-34
Apold1,10,3.8530393,2.6039421163002146e-34
Clmn,10,1.6619222,3.711970224915618e-34
Unc13b,10,2.1826506,3.714633595106007e-34
Mamld1,10,3.8614326,4.970162708933719e-34
Ksr1,10,2.089663,6.459452990829038e-34
Cd151,10,1.3824111,6.855186447403769e-34
Usp6nl,10,1.1266298,8.71338036517334e-34
Elavl4,10,2.6221478,1.4236067358370859e-33
Fhdc1,10,4.757471,1.7031491937783676e-33
Ntrk3,10,3.37868,3.441149572341766e-33
Tspan17,10,3.5582473,4.721993297526382e-33
Gm57766,10,1.917894,5.040668130738637e-33
Gm33979,10,10.351213,5.4632833161715895e-33
Myh9,10,1.0579983,5.967554185861952e-33
Tecrl,10,5.826268,6.546064518723817e-33
Cep85l,10,1.1660331,9.272680219548944e-33
Sppl2b,10,1.9566455,1.0746941907485238e-32
Khdrbs2,10,2.4237814,1.426729869425212e-32
Fibin,10,1.0196508,1.4743512634266016e-32
Fam89a,10,3.0234292,1.7879675166479773e-32
Bin3,10,1.458184,1.8375228573618077e-32
C1qtnf12,10,1.2201266,2.046032983255626e-32
Pdp1,10,2.5396147,2.2370989493359385e-32
Astn2,10,1.0235593,2.3866847163905316e-32
Spire1,10,1.0138652,2.594928408358126e-32
Nacc2,10,2.705806,3.303908974440358e-32
Galnt17,10,1.604161,3.615823135798078e-32
Nmnat2,10,3.7725325,4.0081217528208193e-32
Farp2,10,1.4126238,4.8639871555239705e-32
Gpd2,10,1.2758381,5.328132333877904e-32
Rhou,10,1.3689878,5.420144975867911e-32
Map3k11,10,1.8713193,6.506371298015812e-32
Pea15a,10,1.0023657,6.989976796735082e-32
Col5a1,10,1.0518863,1.0390585805285969e-31
Nell2,10,2.878288,6.30174487527515e-31
Fbln2,10,1.1240923,6.785783949643201e-31
Nova1,10,1.6214315,9.96451634459165e-31
Dock5,10,1.784342,1.0000786061233241e-30
Gm10863,10,7.7560863,1.105710674977926e-30
Pon2,10,1.354131,1.2270623732180612e-30
Slc25a23,10,1.7921005,1.5189867976566393e-30
Cyp39a1,10,1.6502724,1.6884856537872733e-30
Csmd1,10,3.4713914,2.1922851061749923e-30
Rab8b,10,1.1359088,2.5241485642348927e-30
Zeb2os,10,2.7483363,2.7188112481222042e-30
Rtl8b,10,1.0266879,2.7806897506394455e-30
Itga1,10,2.4709337,2.847425768495088e-30
Cyfip2,10,1.6794169,3.9354804622272415e-30
Rnf19a,10,1.1908509,4.1021186566041935e-30
Nipsnap3b,10,1.0474049,5.039786509076435e-30
Dusp4,10,1.9865474,7.056922917408369e-30
Wnt4,10,2.020439,7.071312121289615e-30
H2bc4,10,1.6020344,9.130497567152383e-30
Tgfbr2,10,1.1508852,1.4384575305561492e-29
Dgkh,10,1.2260944,1.5334932412192964e-29
Arhgap39,10,1.0237718,1.5798273662984505e-29
Ctxnd1,10,4.7692924,1.7525439794427278e-29
4930469K13Rik,10,5.5774894,1.9509629933264506e-29
Plpp2,10,1.3161268,2.133362865454587e-29
Pik3r1,10,1.1836838,2.3782546750719765e-29
5730409K12Rik,10,2.4543028,2.75052547561373e-29
B130024G19Rik,10,2.1492462,2.789762317474584e-29
Plscr4,10,3.0940995,2.9498097856623114e-29
Gm41461,10,2.308582,3.03929416642924e-29
Lrrfip1,10,1.0956671,4.0871701169642116e-29
Kdm4c,10,1.088295,6.929069539387941e-29
Mindy2,10,1.5982788,7.612300542715168e-29
Lockd,10,1.1601087,1.1209319668487166e-28
Vsnl1,10,4.023286,1.2212003876821024e-28
Tox2,10,4.1340103,1.4253676221027025e-28
Slc2a13,10,1.2874975,1.5039266281834338e-28
Ddit4,10,1.240213,3.0716148992559536e-28
Acss1,10,3.373479,4.102864946831255e-28
Srcin1,10,4.213721,4.309610545545086e-28
Nid2,10,1.1741577,6.374869297280658e-28
Dynlt1c,10,1.6352108,8.928791936317312e-28
Asrgl1,10,1.3130692,1.1538135674452695e-27
Lipa,10,1.5309564,1.7070649010944787e-27
Itsn2,10,1.0618374,2.0953882051275906e-27
Galnt2,10,1.0569086,2.251137635627257e-27
Kcna2,10,7.4187746,2.8847376195164538e-27
Sfrp5,10,5.4468856,4.202517639978382e-27
Irf6,10,3.2189286,4.235521823221074e-27
Zfp219,10,1.2347633,5.411953392216991e-27
Scrg1,10,3.976289,5.7268142310831565e-27
Map1a,10,2.4200892,6.482738667671301e-27
Ric8b,10,1.1303796,9.726971569503953e-27
Scn8a,10,1.7887532,1.1002395667526239e-26
Mllt11,10,1.0560819,1.6884256575063086e-26
Tm7sf3,10,1.228088,2.531868394782979e-26
Mitf,10,2.0153906,3.7136342958166703e-26
S1pr2,10,1.1569607,3.772553456932084e-26
Btbd3,10,1.2364317,5.276418151468695e-26
Gm53,10,4.6633244,6.80160197156947e-26
Strn,10,1.3282235,6.804977134925513e-26
Scly,10,1.8397087,8.559254946519038e-26
Gamt,10,1.4141906,1.2991954393097442e-25
Uchl1,10,1.5713856,1.8502533072260623e-25
Mid1,10,1.0279292,2.0457609110136818e-25
Gpr153,10,2.038646,3.333075991013555e-25
Plxnb3,10,8.5090275,3.664423026231703e-25
Synrg,10,1.5127667,4.0671081001592392e-25
Aktip,10,1.0883528,4.515683833601131e-25
Tdrkh,10,2.6513884,4.620426921556406e-25
Uaca,10,1.33681,5.1144705702371935e-25
Ostf1,10,1.0590693,6.928920766766127e-25
Olfml2b,10,2.092276,7.421000387991933e-25
Pmp22,10,1.0596372,7.733622514162048e-25
Adarb2,10,1.4785367,7.87030673426124e-25
Septin8,10,1.1572281,1.0157478909218883e-24
Inpp5f,10,1.3308302,1.0157478909218883e-24
Rgs3,10,1.1417439,1.1664437078448604e-24
Map3k5,10,1.9120034,1.4285437635676167e-24
Greb1,10,1.27141,1.473502933384233e-24
Atg4a,10,1.3985897,2.52581928496262e-24
Itpripl1,10,1.5849878,2.94321157211057e-24
Atp1a2,10,3.0086775,3.816410037994784e-24
Disc1,10,2.097887,4.6240377778297855e-24
Ntm,10,1.2185688,4.834263426268813e-24
Sh3glb2,10,1.014485,4.937218028459904e-24
Lmtk2,10,1.298678,5.988674787299137e-24
Pkn1,10,1.0054792,6.36705946125777e-24
Psph,10,1.0559283,6.495821723360736e-24
Arvcf,10,1.7490665,9.017562035698376e-24
Ptar1,10,1.1201385,1.030901308007994e-23
Wsb2,10,1.2201455,1.0727443476148124e-23
Ankrd29,10,2.119622,1.2370539745646462e-23
Vangl1,10,1.5369555,1.48386524039621e-23
Eeig1,10,1.6291195,1.630887280864007e-23
Pcbd1,10,1.6338912,1.8834838918752738e-23
Dusp16,10,1.3540713,2.3864032027172472e-23
Inava,10,1.0274359,2.494808515956989e-23
Slc22a23,10,1.890103,2.5095925798766838e-23
Git1,10,1.2454123,2.784603233776459e-23
Niban2,10,1.4942725,3.270403576262204e-23
4930578G10Rik,10,2.583318,3.7742559720464865e-23
Dhh,10,6.4874268,6.01214512658472e-23
Capg,10,2.1930535,6.490766529177811e-23
Bicd1,10,1.4726912,6.815404784957844e-23
Stk10,10,2.6856694,7.969567747546634e-23
Myo9b,10,1.0558702,9.392130800621006e-23
Smpdl3a,10,2.8216305,1.273544632205766e-22
Nin,10,1.0993955,2.0013302049847916e-22
Kctd17,10,1.0373337,3.03005861127888e-22
Chst3,10,2.4231923,3.665499668512798e-22
Klk8,10,1.9212047,5.106341916828391e-22
Akap6,10,2.466422,5.158393670020209e-22
Tmc6,10,2.2117398,6.2238449244552815e-22
Lpcat2,10,1.6968555,8.50627733093326e-22
Cntfr,10,1.2239672,8.895798597749473e-22
Clcn4,10,1.0584171,9.991671926762535e-22
Kank4,10,1.4690198,9.991671926762535e-22
Bach1,10,1.0382867,1.0037087399938662e-21
Gsn,10,1.3849528,1.0563233997987349e-21
Src,10,1.053912,1.3790729942785077e-21
Slc16a7,10,2.0083423,1.4515801678442316e-21
Dnai2,10,4.284676,1.576447953948668e-21
Ntng1,10,1.1448106,1.8437124056470165e-21
Pter,10,1.2862583,1.897854401974976e-21
Slc6a8,10,1.4678359,1.9830227987901985e-21
Tmem106b,10,1.242142,2.502581607800239e-21
Alg14,10,1.1078951,2.7582450315307602e-21
Creld1,10,1.9662004,2.929949512751584e-21
Gstp1,10,1.2954266,3.3590270163175057e-21
Gstk1,10,2.2090771,3.461329380715738e-21
Agl,10,1.1152695,4.2119129280225096e-21
Itgb8,10,1.6198077,4.45760170500444e-21
Mgat4b,10,1.0888566,5.069086429030035e-21
Itih5,10,1.9822239,6.11886396184321e-21
Retreg2,10,1.1074586,6.302526645840633e-21
Clcn3,10,1.026578,6.526324565070328e-21
Gm43560,10,1.6992073,1.096786064501753e-20
Enc1,10,1.8825527,1.2542984090615355e-20
Gm53502,10,5.6796556,1.4607189910878364e-20
Trim8,10,1.0845635,1.485612939334338e-20
Prkcq,10,3.8194363,1.4950919660179413e-20
Gm42946,10,1.488454,1.8026802898182758e-20
Loxl3,10,2.1124423,2.0623633166113615e-20
Brinp1,10,1.6146727,2.3262119413651688e-20
Itpk1,10,1.7461265,2.9932004412847936e-20
Mpst,10,1.0014678,3.001422919554923e-20
Pknox2,10,1.3043419,3.1399000761631953e-20
Ablim1,10,1.3290311,4.121844562714469e-20
Fmn1,10,2.1633487,4.276389729194302e-20
Gabrb3,10,2.0286207,4.3951750535896e-20
Nlgn1,10,1.065222,4.539478252099431e-20
Scrn1,10,2.6549428,6.220615389446544e-20
Tpp1,10,1.4464909,6.704676613954447e-20
Atp9a,10,1.2700543,1.1699592830806802e-19
Ssh1,10,1.0825706,1.1799439784117113e-19
St3gal1,10,1.1778971,1.3080453040376878e-19
Rtkn,10,1.0201464,1.43275541098728e-19
Sipa1,10,1.1189021,1.440884766131978e-19
Kif1a,10,2.8140028,1.9709274580473036e-19
Rtl8a,10,1.2860812,2.6075464233484375e-19
Mapk9,10,1.0347891,2.777724422274815e-19
Fbxl15,10,1.5111141,3.12113023109043e-19
Gpx3,10,1.0084028,3.136362094536894e-19
Loxl2,10,1.0111467,3.5230704839672e-19
Sparcl1,10,2.1591637,4.11505440611079e-19
Tubb2a,10,1.1211064,4.580507321575316e-19
Vps37b,10,1.0645543,6.1069591337997165e-19
Gm57836,10,2.5914164,6.61894794374159e-19
Lix1l,10,1.0004874,7.260175409305257e-19
S100a1,10,2.5802133,7.5873798935059675e-19
Ppt2,10,1.1782565,8.431729079081897e-19
Ggh,10,1.3205162,8.570074818643938e-19
Gprin3,10,4.2005014,9.590496224590308e-19
Prkn,10,1.3954613,1.0363555359989295e-18
Epha5,10,1.6401527,1.1110377786333854e-18
Zfp276,10,1.9387033,1.1620954990026077e-18
Cytl1,10,3.731548,1.183318872847228e-18
Dok6,10,2.6042173,1.6471279779068711e-18
Abca1,10,1.6949465,1.8376341758578043e-18
Mgat3,10,1.4718149,3.231648865066616e-18
Mamdc2,10,3.2367778,3.664859735302049e-18
Dynlt1a,10,1.2964493,3.7701262285604804e-18
Akr1b8,10,2.3127506,4.498772653571607e-18
Ptpro,10,4.3503804,5.848007104803707e-18
Mmd2,10,4.5810084,6.3680012943844886e-18
Gpt2,10,1.1484518,6.665170942074093e-18
Txndc16,10,1.6598809,7.855206787713667e-18
Itga2,10,3.5337837,7.891081625824612e-18
Abhd4,10,1.6115992,8.882102085182625e-18
Sox2ot,10,6.619046,1.193936636593413e-17
Klhl30,10,8.723479,1.3410993049986331e-17
Orai1,10,1.3622154,1.3508462339904493e-17
Nlgn2,10,1.1731693,1.6344643098148614e-17
C1ql3,10,4.3229084,1.636412327523766e-17
Pisd-ps3,10,1.3579346,1.7380617773848433e-17
Mbp,10,3.4604194,2.0352633496872544e-17
Il10rb,10,2.0190406,2.039662152447624e-17
Mlip,10,5.8797326,2.1865032430705826e-17
Mtcl3,10,3.7608747,2.187998928150926e-17
Nol4l,10,1.4880496,2.2413511961928786e-17
Sema3b,10,3.6352458,2.287831889811759e-17
Inpp1,10,1.5891403,2.929401346118095e-17
Slc6a15,10,3.4825299,3.0966336087872876e-17
Dclk2,10,1.6802227,3.3815468620907673e-17
Ddhd1,10,1.3048128,3.754852578979098e-17
Pcdh1,10,3.2149558,4.0221556337987087e-17
Plekhm3,10,1.1739826,4.0822045848920656e-17
Cdr2l,10,1.1839675,4.305555472090728e-17
Tagln,10,2.6307523,5.331536902881685e-17
P2ry1,10,3.63449,5.343260100454191e-17
Esyt1,10,2.0387604,6.158063047982662e-17
Aatk,10,3.7697625,6.686422682265395e-17
Angel1,10,1.6853455,6.977854698156647e-17
Rfx4,10,4.2934723,1.0409221940215619e-16
Gm47342,10,1.0067068,1.0987140476937307e-16
Ophn1,10,1.0120074,1.3607037787015537e-16
Gm52824,10,2.0584972,1.3799294955724754e-16
Cep95,10,1.0727788,1.6925775265263512e-16
Ctsc,10,1.4335984,1.7964736022897696e-16
Npepl1,10,1.0152456,1.7993802236540646e-16
Ptpn21,10,1.8198186,1.852353764307153e-16
Gstp-ps,10,1.117747,1.9715462954418783e-16
Gramd1b,10,1.4688193,2.490170951352457e-16
Nuak1,10,1.5839213,2.6347756822367594e-16
Syngr1,10,3.264769,2.9496491669160514e-16
Tgfa,10,4.1142273,3.9763316337095563e-16
Ap1s2,10,1.07467,4.0483603953864566e-16
Snx22,10,4.684597,5.242998626397774e-16
Arhgap22,10,3.5673163,5.618853183588114e-16
Nab1,10,1.0413254,5.82532219584094e-16
Nav2,10,1.2472558,6.490851485419803e-16
9530091C08Rik,10,1.4152368,7.663859749313958e-16
Snx16,10,1.347167,8.313167848695862e-16
Col19a1,10,2.116263,8.485252813689701e-16
Sox8,10,2.3236353,9.389509731924858e-16
Cdk5r1,10,2.0364761,9.64595699171988e-16
Kat2b,10,1.244308,9.805237202640019e-16
Acot1,10,1.1338047,1.2158766550289778e-15
Rcan2,10,2.985287,1.2307200414081246e-15
Gm52313,10,2.5774763,1.6037874279759307e-15
Csf2ra,10,1.2139163,1.6886472615029751e-15
Ankra2,10,1.0781925,1.7242134284042476e-15
Arap3,10,2.0377457,1.7287208463493504e-15
Dab2,10,1.1150208,1.8346333572770764e-15
Me1,10,1.3669341,1.9237883095299087e-15
Ankrd23,10,1.5474812,2.201225686423799e-15
Cerox1,10,1.8907129,2.368653414800449e-15
Rnaset2b,10,1.1108263,2.6517521375054693e-15
Cebpb,10,1.200843,2.664088472115068e-15
Asic2,10,1.6881111,3.131680426091196e-15
Lyst,10,1.1877967,3.3417491929132023e-15
Acot7,10,1.0010734,3.362853722079273e-15
Plekhg5,10,1.6082991,4.083597996408182e-15
Fgf13,10,1.1828337,4.5394037181117065e-15
Kif3c,10,1.2974334,4.898454268201809e-15
Tom1l1,10,1.5519266,6.426260860911796e-15
Agpat2,10,1.3534279,9.043338081834411e-15
Stard9,10,1.1068559,9.087806471217124e-15
Ppp1r15a,10,1.217256,9.310607886332495e-15
Lrrk1,10,1.0850992,1.3763134897728287e-14
Pag1,10,1.002486,1.576026222639717e-14
Cbr3,10,3.5751717,1.6599913955413856e-14
Poc1a,10,1.1961882,1.7038050149328937e-14
Des,10,1.5056651,1.866592392317674e-14
Bcar1,10,1.0346909,2.3346974742309124e-14
Atp1b2,10,3.0090141,2.5503258296578012e-14
Gm53815,10,6.8287544,3.2388919316422857e-14
Slco3a1,10,1.5316383,3.5930786486465013e-14
Scamp5,10,2.0439944,4.488364332606035e-14
Gpr137c,10,1.0453559,4.800982622764741e-14
Tubb3,10,2.9383743,6.264684675106885e-14
Fam184b,10,3.707619,9.508825470399894e-14
Fxyd3,10,2.1980133,1.3013033837054549e-13
Galnt18,10,1.399237,1.3433269547528652e-13
Grb14,10,2.914777,1.356308826033596e-13
Gdnf,10,3.1949096,1.485669147234428e-13
Ggta1,10,1.3123864,1.7102563096815442e-13
Vps8,10,1.2263517,1.9670954913155022e-13
Crmp1,10,1.1871158,2.2801666611359385e-13
Gm39452,10,1.070054,2.291608269019748e-13
Nt5dc3,10,2.203285,3.3040651411654367e-13
Gcnt1,10,3.085498,3.460228757222766e-13
Trp53inp2,10,1.4914744,4.4563434151189067e-13
Ston2,10,1.2735308,4.460588807017969e-13
Egfem1,10,1.4113374,4.657867761760222e-13
Arhgef10,10,1.1822203,5.212823303186221e-13
Tmem241,10,1.1151919,5.823838626814487e-13
Nfatc2,10,1.7513442,6.016728334914899e-13
Gm10046,10,4.033356,6.354525071863726e-13
Trdmt1,10,1.5877491,9.882709833920231e-13
Frmd3,10,2.5870323,1.0119876377027472e-12
Kif21b,10,1.3745322,1.096341330236741e-12
Lrrn2,10,2.8965302,1.2822019869046057e-12
Lama2,10,1.0952944,1.3306790105095274e-12
Hbb-bt,10,1.1456659,1.6146926270810814e-12
Soat1,10,1.0210476,1.7119044476079346e-12
1700086O06Rik,10,1.0556098,1.7596635123007381e-12
Pard3bos1,10,2.3022542,1.7607488507652631e-12
Gm50617,10,1.8980987,1.7620771284180895e-12
Adcy6,10,1.3230851,2.780088567354495e-12
Plec,10,1.0962687,3.497518329257668e-12
Gabra1,10,4.7808533,3.6118553932020295e-12
Cdkn2c,10,1.7715999,5.409798791760616e-12
Ehd4,10,1.0535492,5.5661641061138e-12
Mettl14,10,1.1759495,6.56142457362409e-12
Pdlim2,10,1.4273958,6.612579627418342e-12
Atp13a2,10,1.0571817,7.81154043178504e-12
Aldh9a1,10,1.025541,7.944058892480268e-12
Dennd4a,10,1.0926325,9.450427227571695e-12
Adamts15,10,1.7555146,9.509024698137749e-12
Gm46841,10,1.4896406,1.037025192695162e-11
Ggct,10,1.8134835,1.057766455574307e-11
Pebp4,10,6.030909,1.1663754797266731e-11
Rasgrp2,10,1.856114,1.1954014000389103e-11
Chpf,10,1.0160135,1.6393261350309697e-11
Nudt7,10,1.9800545,1.676192781144785e-11
Plxnd1,10,1.7236748,2.041058384624136e-11
Jam2,10,2.6520975,2.743677046321426e-11
Chst5,10,3.5102348,2.885552799496977e-11
F3,10,2.648821,3.1395300928328326e-11
Ifit2,10,1.9936582,3.3307674010259153e-11
Celsr1,10,1.9229449,3.608172577815982e-11
Lyrm9,10,1.1661603,4.8837383689372456e-11
P2rx4,10,1.8443877,5.072763475468427e-11
D630003M21Rik,10,2.314161,5.3027718632228176e-11
Snca,10,3.0726328,5.312069278366807e-11
Abca8b,10,1.8352909,5.847467360025386e-11
Man1c1,10,1.6205604,6.404843579039993e-11
9330159F19Rik,10,3.8524818,6.567886920896476e-11
Tmod2,10,1.0516382,8.20341683035703e-11
Ezr,10,1.2065792,8.943885318688748e-11
Colgalt2,10,2.1752489,9.5995221260405e-11
Rtl8c,10,1.5688821,9.69274556074802e-11
Lsr,10,1.1052905,9.764110892523855e-11
Hsdl2,10,1.01222,1.0922015847496174e-10
2510009E07Rik,10,1.0637923,1.1761737962228748e-10
Gm51968,10,4.1408954,1.304097167037554e-10
Camk2n1,10,1.0333742,2.026620807857582e-10
Ass1,10,2.6363332,2.0285209874102545e-10
Sgsm3,10,1.3432822,2.0315607028619694e-10
Rxra,10,1.0054036,2.065557893767623e-10
Bag3,10,1.0773473,2.32637756765981e-10
Olfml2a,10,3.9512296,2.348209929457613e-10
Gm35197,10,6.3754125,2.484075417997432e-10
Iffo2,10,1.3684514,2.699992387517515e-10
Ccdc13,10,4.21689,2.8740649601369696e-10
Gm34687,10,6.208843,2.8833330161146937e-10
P2ry14,10,2.253364,3.052503786665281e-10
Eya2,10,1.1183755,3.4773093905675193e-10
Enpp2,10,1.2415644,3.598214691020617e-10
Cyp2j9,10,5.224731,3.7420271554186106e-10
Trak2,10,1.2295796,3.895354908267889e-10
Fmn2,10,1.1680107,3.9739220029929927e-10
St8sia5,10,8.3272,4.1942661436788226e-10
Olfm2,10,2.6432981,4.99133351228566e-10
Cnnm3,10,1.2166016,5.38640941470041e-10
Ldaf1,10,1.0314499,6.396469060383939e-10
Creb3,10,1.0616791,7.138185274903824e-10
Zfhx2,10,1.1654998,7.588734532273937e-10
E030011O05Rik,10,5.398263,8.113859705202414e-10
Hoxb6,10,1.1497042,8.896217110309171e-10
Nlgn3,10,2.408424,9.925790899127777e-10
Lrrc4b,10,2.700416,1.0098400012218344e-09
Jup,10,1.0855817,1.0262677191031956e-09
Art3,10,3.3609614,1.1908986794561277e-09
Rasgef1c,10,7.5505037,1.206676946789114e-09
Mettl15,10,1.1606212,1.2801822175603102e-09
B4galnt3,10,3.6825778,1.3281186809545425e-09
Prps2,10,1.1224154,1.6930515691743571e-09
Psen2,10,1.6918234,1.764416957794093e-09
Tcn2,10,1.247917,1.8360730198892584e-09
Baiap2,10,1.2785108,1.9788285546483967e-09
Cd59a,10,2.0064268,2.3624109897129427e-09
Gm53491,10,4.1458893,2.536366112647006e-09
Il3ra,10,1.8742697,2.603616658493087e-09
Slc35e3,10,1.20864,2.8201500246813117e-09
Syngr2,10,1.1041819,2.875667118619179e-09
Sema3e,10,2.0096564,3.245908552805675e-09
Hspa4l,10,2.5029933,3.4666131069200024e-09
Reep1,10,1.2182995,3.6979513729246275e-09
Evi5l,10,1.0660219,3.7335068998285334e-09
Atp11a,10,1.0154396,4.046554194471102e-09
Plekhg3,10,1.167287,4.258188777859678e-09
Vwa1,10,2.5244508,4.455050569917082e-09
Endod1,10,2.5932379,4.87620978034762e-09
Klf9,10,1.7461374,4.911131469490811e-09
Frem2,10,1.5137086,5.4078718947842565e-09
Pbxip1,10,1.0368125,6.174557544131577e-09
Sphk1,10,5.064815,6.2764452490897406e-09
Rgcc,10,1.0609357,6.545803644497259e-09
Cp,10,3.3249235,6.935435813330064e-09
Dbndd2,10,1.6185604,7.76912959286147e-09
Trf,10,2.489896,1.0016248807158932e-08
Ralgps1,10,1.3455021,1.0335349264829331e-08
Rgs16,10,2.1309214,1.0337380098161128e-08
Qpct,10,3.2814107,1.2015385175556714e-08
Pld1,10,1.6297656,1.517349932946234e-08
Col15a1,10,1.7563362,1.5412542311638198e-08
Gm26782,10,1.1264441,1.5574333624125267e-08
Tmem117,10,1.7182401,1.5889976870476246e-08
Caskin2,10,1.34664,1.6197089026016496e-08
Dact1,10,1.0984946,1.6376965570733768e-08
Tnc,10,1.04884,1.661885409856594e-08
Lrrc4c,10,1.3169864,1.933335577135704e-08
Gprc5b,10,1.0189316,1.9342379043727818e-08
Gm46829,10,1.7459604,2.0169445817224805e-08
Tafa2,10,1.0164236,2.518195619621912e-08
Dhx32,10,1.1440635,2.6619530369418844e-08
Tram2,10,1.5304134,2.6773226991531157e-08
Myo1c,10,1.0674707,3.041153925867742e-08
Gm40592,10,2.192586,3.2105310106247864e-08
Ttll1,10,1.0343509,3.2760794459103403e-08
Ndrg1,10,2.2024715,4.238751529073333e-08
Acox1,10,1.0282577,5.4210256111032754e-08
Kbtbd11,10,2.5420063,5.554087765584691e-08
Trim13,10,1.4019684,5.585633092294774e-08
Gng7,10,1.8873081,5.8378465180529285e-08
Duxbl1,10,1.2209795,5.9405264560402404e-08
Rubcn,10,1.0777553,5.9405264560402404e-08
Slc22a15,10,1.1635209,6.259358915594643e-08
Socs3,10,1.121146,6.710679819815582e-08
Nos1ap,10,1.0790955,7.88940392723638e-08
P2ry12,10,3.0739563,7.980300061116996e-08
Fxyd5,10,1.7643692,8.070459832503574e-08
Ccdc82,10,1.6487513,8.581508445623088e-08
Gm4876,10,3.772698,8.712539601009146e-08
Fbxo44,10,1.9677764,9.41139897466413e-08
Fads3,10,2.1439931,1.0649553255911991e-07
Grik1,10,1.747978,1.0876774281732397e-07
Tbc1d9,10,1.5540586,1.1563441257886768e-07
Cnmd,10,2.5005918,1.4035378993955363e-07
Pxmp2,10,1.3846141,1.4652797273833983e-07
Nalcn,10,3.0781813,1.5635931052560638e-07
Gm15353,10,2.8664258,1.6581551012143565e-07
Zfp607b,10,1.610332,1.787073830153787e-07
Tnfrsf12a,10,1.8368069,2.3588156502139688e-07
Siah2,10,1.0280998,2.5657293263826666e-07
Gm10941,10,2.2444677,2.675722271181097e-07
Gm30025,10,1.1792786,2.691462304302181e-07
Tbc1d2b,10,1.2623903,2.7565915515621874e-07
Fbxw17,10,1.1235588,2.7920272716202835e-07
